Customer_ID,Loan_Amount,Customer_Vintage,No_of_MFIs,Category,Region,Income,Credit_Score,CREATED_TS,Final_Status
358,96672,2,2,CAGL+1,North,11633,738,2025-01-15 21:00:00,Approved
359,83847,5,2,Unique,West,40008,726,2025-01-15 22:00:00,Approved
360,220706,9,1,Unique,South,33178,757,2025-01-15 23:00:00,Approved
361,38251,8,3,Unique,South,31052,630,2025-01-16 00:00:00,Approved
362,113481,1,5,Unique,South,16727,551,2025-01-16 01:00:00,Rejected
363,35945,9,4,CAGL+2,South,19808,639,2025-01-16 02:00:00,Approved
364,42217,9,4,CAGL+2,East,53084,659,2025-01-16 03:00:00,Approved
365,18308,9,2,Unique,West,78870,555,2025-01-16 04:00:00,Rejected
366,278093,4,1,Unique,East,61790,779,2025-01-16 05:00:00,Approved
367,193062,5,2,Unique,West,76984,696,2025-01-16 06:00:00,Approved
368,230552,3,2,CAGL+1,East,71198,697,2025-01-16 07:00:00,Approved
369,110235,6,3,CAGL+2,North,24429,622,2025-01-16 08:00:00,Approved
370,84740,1,4,Unique,North,39881,743,2025-01-16 09:00:00,Approved
371,235913,6,5,CAGL+1,West,71486,778,2025-01-16 10:00:00,Rejected
372,289040,1,1,Unique,North,17971,707,2025-01-16 11:00:00,Approved
373,187247,0,5,Unique,West,60302,710,2025-01-16 12:00:00,Rejected
374,148877,4,1,Unique,West,66397,703,2025-01-16 13:00:00,Approved
375,15237,1,4,CAGL+2,East,75888,611,2025-01-16 14:00:00,Approved
376,30056,7,3,Unique,West,65030,597,2025-01-16 15:00:00,Rejected
377,186615,7,5,Unique,North,14686,670,2025-01-16 16:00:00,Rejected
378,197628,0,1,CAGL+1,East,10320,649,2025-01-16 17:00:00,Rejected
379,124548,3,2,CAGL+1,East,28917,692,2025-01-16 18:00:00,Approved
380,144415,8,4,Unique,East,62890,647,2025-01-16 19:00:00,Rejected
381,39375,4,3,Unique,East,55133,656,2025-01-16 20:00:00,Approved
382,150734,9,2,CAGL+1,North,68967,692,2025-01-16 21:00:00,Approved
383,26964,5,3,Unique,South,16987,754,2025-01-16 22:00:00,Approved
384,123429,2,1,CAGL+1,North,10808,607,2025-01-16 23:00:00,Approved
385,262764,4,2,Unique,West,14514,766,2025-01-17 00:00:00,Approved
386,200710,0,3,Unique,North,32933,771,2025-01-17 01:00:00,Rejected
387,226139,7,4,Unique,West,55476,732,2025-01-17 02:00:00,Rejected
388,77215,5,5,CAGL+1,South,45131,757,2025-01-17 03:00:00,Approved
389,154356,1,5,CAGL+2,East,21049,796,2025-01-17 04:00:00,Rejected
390,213861,3,2,CAGL+1,North,55919,741,2025-01-17 05:00:00,Approved
391,19435,3,4,Unique,East,25440,716,2025-01-17 06:00:00,Approved
392,185150,8,4,CAGL+1,East,65169,787,2025-01-17 07:00:00,Rejected
393,61293,8,3,CAGL+2,East,78510,591,2025-01-17 08:00:00,Rejected
394,88781,4,2,CAGL+2,North,63892,552,2025-01-17 09:00:00,Rejected
395,201475,2,4,Unique,South,12247,624,2025-01-17 10:00:00,Rejected
396,170196,0,3,CAGL+2,North,25631,708,2025-01-17 11:00:00,Rejected
397,236507,5,4,Unique,South,76107,684,2025-01-17 12:00:00,Rejected
398,249833,7,2,CAGL+2,South,70930,699,2025-01-17 13:00:00,Approved
399,262377,0,4,Unique,West,46067,591,2025-01-17 14:00:00,Rejected
400,176319,0,4,CAGL+1,South,64816,737,2025-01-17 15:00:00,Rejected
401,131172,6,4,Unique,West,55381,653,2025-01-17 16:00:00,Approved
402,69101,6,5,CAGL+1,North,33135,563,2025-01-17 17:00:00,Rejected
403,298790,1,1,CAGL+2,East,78881,730,2025-01-17 18:00:00,Approved
404,33049,2,2,Unique,South,31763,620,2025-01-17 19:00:00,Rejected
405,220677,1,5,CAGL+1,East,20587,789,2025-01-17 20:00:00,Rejected
406,78385,5,1,CAGL+1,South,22962,706,2025-01-17 21:00:00,Approved
407,136131,7,4,Unique,West,77696,664,2025-01-17 22:00:00,Approved
408,206489,7,4,CAGL+2,North,14260,662,2025-01-17 23:00:00,Rejected
409,33289,0,5,Others,West,19696,755,2025-01-18 00:00:00,Approved
410,281967,8,3,Unique,West,38859,668,2025-01-18 01:00:00,Approved
411,201232,7,2,CAGL+2,West,38438,696,2025-01-18 02:00:00,Approved
412,19540,8,1,Unique,North,46746,620,2025-01-18 03:00:00,Rejected
413,26364,8,4,Others,North,33154,787,2025-01-18 04:00:00,Approved
414,37663,5,2,CAGL+1,East,42839,699,2025-01-18 05:00:00,Approved
415,61991,2,4,Others,North,32149,704,2025-01-18 06:00:00,Approved
416,198751,0,4,Unique,West,41443,593,2025-01-18 07:00:00,Rejected
417,172049,7,4,CAGL+2,West,15378,753,2025-01-18 08:00:00,Rejected
418,104704,9,2,CAGL+1,North,52856,798,2025-01-18 09:00:00,Approved
419,59115,2,5,Unique,East,46536,671,2025-01-18 10:00:00,Approved
420,229295,6,2,CAGL+2,West,20322,710,2025-01-18 11:00:00,Approved
421,201962,9,2,CAGL+1,South,11664,750,2025-01-18 12:00:00,Approved
422,207459,5,3,Others,East,53374,563,2025-01-18 13:00:00,Rejected
423,159143,2,3,Unique,West,34219,567,2025-01-18 14:00:00,Rejected
424,200347,5,5,Others,South,17151,759,2025-01-18 15:00:00,Rejected
425,21938,2,3,CAGL+1,West,53076,727,2025-01-18 16:00:00,Approved
426,14000,8,5,CAGL+1,West,76130,750,2025-01-18 17:00:00,Approved
427,211660,0,4,Unique,North,69179,784,2025-01-18 18:00:00,Rejected
428,261492,7,4,CAGL+2,South,15004,656,2025-01-18 19:00:00,Rejected
429,48304,4,2,CAGL+2,West,42733,748,2025-01-18 20:00:00,Approved
430,92986,3,4,CAGL+2,North,74711,774,2025-01-18 21:00:00,Approved
431,161836,0,3,CAGL+2,North,75104,719,2025-01-18 22:00:00,Approved
432,118940,8,1,Others,West,74075,582,2025-01-18 23:00:00,Rejected
433,275517,8,2,CAGL+2,North,37130,780,2025-01-19 00:00:00,Approved
434,153233,4,5,Others,East,44029,560,2025-01-19 01:00:00,Rejected
435,107532,8,4,CAGL+2,East,47148,799,2025-01-19 02:00:00,Approved
436,110386,9,2,CAGL+2,East,72698,614,2025-01-19 03:00:00,Rejected
437,37350,8,2,Unique,West,53969,752,2025-01-19 04:00:00,Approved
438,103008,6,2,CAGL+1,East,25137,639,2025-01-19 05:00:00,Approved
439,35351,7,4,Unique,West,63696,620,2025-01-19 06:00:00,Approved
440,98668,0,5,Unique,East,19417,711,2025-01-19 07:00:00,Approved
441,124585,3,2,CAGL+1,North,25381,685,2025-01-19 08:00:00,Approved
442,217869,9,2,CAGL+2,North,25028,613,2025-01-19 09:00:00,Approved
443,75953,9,2,Unique,North,48146,642,2025-01-19 10:00:00,Approved
444,292502,3,4,Unique,North,13757,671,2025-01-19 11:00:00,Rejected
445,13267,8,3,Unique,West,37000,776,2025-01-19 12:00:00,Approved
446,92745,2,5,CAGL+1,South,35816,749,2025-01-19 13:00:00,Approved
447,167164,9,2,Unique,East,29624,584,2025-01-19 14:00:00,Rejected
448,21338,9,2,Unique,South,38221,665,2025-01-19 15:00:00,Rejected
449,141484,0,2,Unique,West,32950,595,2025-01-19 16:00:00,Rejected
450,17543,4,4,Unique,South,10938,696,2025-01-19 17:00:00,Approved
451,70692,6,3,CAGL+1,South,43108,740,2025-01-19 18:00:00,Approved
452,230156,3,2,Unique,East,20023,768,2025-01-19 19:00:00,Approved
453,233992,8,2,CAGL+1,West,17556,589,2025-01-19 20:00:00,Rejected
454,48756,5,4,CAGL+1,North,39920,672,2025-01-19 21:00:00,Approved
455,28888,5,5,Unique,North,25938,591,2025-01-19 22:00:00,Rejected
456,176807,2,5,CAGL+1,South,16473,593,2025-01-19 23:00:00,Rejected
457,124352,9,3,Unique,North,66670,723,2025-01-20 00:00:00,Rejected
458,95999,9,5,CAGL+2,West,20219,633,2025-01-20 01:00:00,Approved
459,27955,4,2,Others,East,14123,718,2025-01-20 02:00:00,Approved
460,80640,9,4,CAGL+2,West,48746,692,2025-01-20 03:00:00,Approved
461,206582,5,2,CAGL+2,North,48453,694,2025-01-20 04:00:00,Approved
462,229798,3,2,Unique,North,14490,601,2025-01-20 05:00:00,Approved
463,71476,2,3,CAGL+1,East,23012,617,2025-01-20 06:00:00,Approved
464,177280,4,5,Unique,West,18484,679,2025-01-20 07:00:00,Rejected
465,161222,6,5,CAGL+2,South,52232,684,2025-01-20 08:00:00,Rejected
466,81180,5,5,CAGL+1,South,54449,696,2025-01-20 09:00:00,Approved
467,184358,1,2,Unique,West,50597,731,2025-01-20 10:00:00,Approved
468,122856,0,4,CAGL+1,West,76505,625,2025-01-20 11:00:00,Approved
469,196141,4,4,CAGL+1,West,54675,627,2025-01-20 12:00:00,Rejected
470,120448,4,2,Unique,East,28686,675,2025-01-20 13:00:00,Approved
471,24397,5,1,CAGL+2,South,13279,554,2025-01-20 14:00:00,Rejected
472,188031,2,2,CAGL+2,South,18594,703,2025-01-20 15:00:00,Approved
473,129180,0,5,Unique,South,43806,766,2025-01-20 16:00:00,Approved
474,76234,3,2,Unique,South,15272,751,2025-01-20 17:00:00,Approved
475,49954,3,1,CAGL+1,East,55259,697,2025-01-20 18:00:00,Approved
476,188352,9,2,Unique,South,35568,794,2025-01-20 19:00:00,Approved
477,89459,1,5,CAGL+2,West,34244,561,2025-01-20 20:00:00,Rejected
478,205004,7,3,CAGL+1,South,38738,620,2025-01-20 21:00:00,Approved
479,210968,5,4,Unique,East,78779,573,2025-01-20 22:00:00,Rejected
480,69163,2,1,Unique,North,10805,795,2025-01-20 23:00:00,Rejected
481,61934,0,3,Unique,East,39372,550,2025-01-21 00:00:00,Rejected
482,205967,2,4,CAGL+2,South,39252,572,2025-01-21 01:00:00,Rejected
483,15486,7,3,CAGL+2,East,64317,663,2025-01-21 02:00:00,Approved
484,149407,3,2,Unique,East,21295,686,2025-01-21 03:00:00,Approved
485,136020,2,2,CAGL+2,East,30219,689,2025-01-21 04:00:00,Approved
486,112795,3,4,Unique,East,72866,617,2025-01-21 05:00:00,Approved
487,230184,3,4,Others,West,46378,783,2025-01-21 06:00:00,Rejected
488,152202,1,2,CAGL+2,North,77028,653,2025-01-21 07:00:00,Approved
489,247027,3,2,Others,East,17457,553,2025-01-21 08:00:00,Rejected
490,128324,8,4,CAGL+2,South,53678,604,2025-01-21 09:00:00,Approved
491,207775,3,4,CAGL+2,West,30279,608,2025-01-21 10:00:00,Rejected
492,299336,0,4,Unique,North,65647,799,2025-01-21 11:00:00,Rejected
493,273206,0,5,CAGL+1,West,35161,734,2025-01-21 12:00:00,Rejected
494,94076,0,5,CAGL+1,East,45541,738,2025-01-21 13:00:00,Rejected
495,99780,4,2,Unique,South,58690,683,2025-01-21 14:00:00,Approved
496,162617,5,5,Unique,South,13541,593,2025-01-21 15:00:00,Rejected
497,31689,5,1,Others,West,33506,738,2025-01-21 16:00:00,Approved
498,283318,5,2,CAGL+1,South,44492,614,2025-01-21 17:00:00,Approved
499,19348,8,1,Unique,South,24242,756,2025-01-21 18:00:00,Approved
500,48102,0,3,Unique,North,10594,621,2025-01-21 19:00:00,Approved
501,84460,9,1,Unique,South,54826,626,2025-01-21 20:00:00,Approved
502,99930,5,3,CAGL+1,South,49145,631,2025-01-21 21:00:00,Approved
503,16801,7,1,Unique,West,31019,572,2025-01-21 22:00:00,Rejected
504,113150,7,3,CAGL+1,West,55858,731,2025-01-21 23:00:00,Approved
505,213339,2,3,CAGL+2,West,41389,660,2025-01-22 00:00:00,Approved
506,189208,4,2,CAGL+2,South,53345,702,2025-01-22 01:00:00,Approved
507,164697,9,4,Others,West,56912,607,2025-01-22 02:00:00,Rejected
508,223945,3,4,CAGL+1,South,76921,727,2025-01-22 03:00:00,Rejected
509,241915,0,2,Unique,North,74663,770,2025-01-22 04:00:00,Approved
510,213664,8,3,CAGL+2,East,62906,624,2025-01-22 05:00:00,Approved
511,218124,4,4,Unique,East,18465,767,2025-01-22 06:00:00,Rejected
512,11542,1,4,CAGL+2,East,58288,727,2025-01-22 07:00:00,Approved
513,293821,1,1,Others,West,56685,750,2025-01-22 08:00:00,Approved
514,187804,6,5,Others,North,78618,603,2025-01-22 09:00:00,Rejected
515,191415,3,2,Others,East,29907,564,2025-01-22 10:00:00,Rejected
516,49081,0,5,Unique,South,34065,792,2025-01-22 11:00:00,Approved
517,203928,4,3,Unique,North,17569,727,2025-01-22 12:00:00,Rejected
518,229930,1,1,Unique,West,77940,758,2025-01-22 13:00:00,Approved
519,291209,6,4,CAGL+2,East,11473,730,2025-01-22 14:00:00,Rejected
520,224532,8,1,Unique,East,38727,710,2025-01-22 15:00:00,Approved
521,98092,0,2,CAGL+2,East,10344,668,2025-01-22 16:00:00,Approved
522,299106,1,3,Unique,North,17401,696,2025-01-22 17:00:00,Approved
523,38295,5,1,CAGL+2,North,10146,726,2025-01-22 18:00:00,Approved
524,23807,7,1,Unique,South,53295,601,2025-01-22 19:00:00,Approved
525,167504,6,1,CAGL+1,North,31062,738,2025-01-22 20:00:00,Approved
526,248067,8,4,Others,North,41404,650,2025-01-22 21:00:00,Rejected
527,178152,1,3,CAGL+1,South,34832,715,2025-01-22 22:00:00,Approved
528,176981,8,4,Unique,East,21443,637,2025-01-22 23:00:00,Rejected
529,230411,3,1,CAGL+2,East,66096,655,2025-01-23 00:00:00,Approved
530,29870,2,4,Unique,North,50847,640,2025-01-23 01:00:00,Approved
531,213196,6,4,CAGL+1,South,13934,642,2025-01-23 02:00:00,Rejected
532,258683,4,2,CAGL+2,East,63368,698,2025-01-23 03:00:00,Approved
533,244677,4,5,CAGL+2,West,54673,769,2025-01-23 04:00:00,Rejected
534,36790,1,5,CAGL+1,West,28621,772,2025-01-23 05:00:00,Approved
535,128874,5,2,CAGL+2,South,67362,774,2025-01-23 06:00:00,Approved
536,297433,5,2,Unique,South,58591,729,2025-01-23 07:00:00,Approved
537,234786,3,4,CAGL+1,North,41503,792,2025-01-23 08:00:00,Rejected
538,25485,4,4,Unique,West,21909,573,2025-01-23 09:00:00,Rejected
539,96188,6,3,CAGL+1,East,19936,716,2025-01-23 10:00:00,Rejected
540,14748,7,5,Unique,South,65206,760,2025-01-23 11:00:00,Approved
541,227841,5,4,Others,West,39324,706,2025-01-23 12:00:00,Rejected
542,150507,4,3,Unique,East,67839,687,2025-01-23 13:00:00,Approved
543,275853,2,5,Others,West,50984,694,2025-01-23 14:00:00,Rejected
544,133961,6,3,CAGL+1,East,68024,710,2025-01-23 15:00:00,Approved
545,40355,7,3,CAGL+1,West,34187,592,2025-01-23 16:00:00,Rejected
546,196843,2,2,Unique,East,70580,761,2025-01-23 17:00:00,Approved
547,166542,4,1,CAGL+1,East,71332,682,2025-01-23 18:00:00,Approved
548,183416,1,1,CAGL+2,South,24890,652,2025-01-23 19:00:00,Approved
549,49298,9,1,CAGL+2,East,25659,595,2025-01-23 20:00:00,Rejected
550,71629,9,3,CAGL+1,South,12003,677,2025-01-23 21:00:00,Approved
551,240907,3,4,Unique,West,49379,678,2025-01-23 22:00:00,Rejected
552,33960,3,1,Unique,North,39594,777,2025-01-23 23:00:00,Approved
553,223920,7,4,Unique,North,71472,713,2025-01-24 00:00:00,Rejected
554,252804,2,5,Unique,West,29087,611,2025-01-24 01:00:00,Rejected
555,139695,4,1,Others,South,72086,664,2025-01-24 02:00:00,Approved
556,244286,4,3,Unique,North,52511,570,2025-01-24 03:00:00,Rejected
557,138148,1,2,Unique,North,41789,698,2025-01-24 04:00:00,Approved
558,292703,8,3,CAGL+1,East,25875,564,2025-01-24 05:00:00,Rejected
559,202714,3,4,Unique,South,13586,599,2025-01-24 06:00:00,Rejected
560,217611,8,5,CAGL+2,South,14445,602,2025-01-24 07:00:00,Rejected
561,293876,8,3,CAGL+2,East,66666,672,2025-01-24 08:00:00,Approved
562,269747,1,2,Unique,West,28933,747,2025-01-24 09:00:00,Approved
563,101362,8,2,Others,North,73312,705,2025-01-24 10:00:00,Approved
564,285987,8,5,Unique,East,56656,694,2025-01-24 11:00:00,Rejected
565,124065,1,1,Unique,West,79908,617,2025-01-24 12:00:00,Approved
566,27640,5,3,Others,West,39408,670,2025-01-24 13:00:00,Approved
567,62528,8,3,Unique,South,59334,591,2025-01-24 14:00:00,Rejected
568,269214,3,2,CAGL+1,West,56499,655,2025-01-24 15:00:00,Approved
569,120133,1,4,CAGL+1,East,14134,787,2025-01-24 16:00:00,Approved
570,209938,6,3,Unique,South,29227,607,2025-01-24 17:00:00,Approved
571,160159,8,2,Unique,South,77603,587,2025-01-24 18:00:00,Rejected
572,182502,5,4,CAGL+2,North,44470,741,2025-01-24 19:00:00,Rejected
573,165576,3,1,CAGL+2,South,23720,757,2025-01-24 20:00:00,Approved
574,21023,0,1,CAGL+2,West,44686,723,2025-01-24 21:00:00,Approved
575,31447,3,2,CAGL+1,West,26159,612,2025-01-24 22:00:00,Approved
576,296103,2,2,Unique,West,34510,593,2025-01-24 23:00:00,Rejected
577,76203,6,1,Unique,North,12927,589,2025-01-25 00:00:00,Rejected
578,170775,9,2,Others,East,49793,560,2025-01-25 01:00:00,Rejected
579,19337,4,5,CAGL+2,North,31803,701,2025-01-25 02:00:00,Approved
580,56427,2,3,Unique,East,16739,642,2025-01-25 03:00:00,Approved
581,115787,1,5,CAGL+2,West,51332,676,2025-01-25 04:00:00,Approved
582,172993,1,4,Unique,East,11061,771,2025-01-25 05:00:00,Rejected
583,137016,4,2,Unique,West,12171,563,2025-01-25 06:00:00,Rejected
584,276979,7,2,CAGL+1,West,79469,763,2025-01-25 07:00:00,Approved
585,30159,7,4,CAGL+2,West,30004,637,2025-01-25 08:00:00,Approved
586,188677,4,3,CAGL+1,East,37798,614,2025-01-25 09:00:00,Approved
587,176619,1,1,Others,South,72669,760,2025-01-25 10:00:00,Rejected
588,92844,3,5,Unique,North,22278,645,2025-01-25 11:00:00,Approved
589,37532,6,3,Unique,West,65334,789,2025-01-25 12:00:00,Approved
590,175421,5,1,Unique,East,56555,691,2025-01-25 13:00:00,Approved
591,132402,9,1,Unique,East,18060,554,2025-01-25 14:00:00,Rejected
592,128012,6,2,Unique,North,46465,620,2025-01-25 15:00:00,Approved
593,66178,4,4,CAGL+1,East,21418,654,2025-01-25 16:00:00,Approved
594,59407,1,2,Unique,South,62909,761,2025-01-25 17:00:00,Approved
595,60990,7,4,Unique,North,29245,676,2025-01-25 18:00:00,Approved
596,139473,1,2,CAGL+1,East,52330,733,2025-01-25 19:00:00,Approved
597,236156,7,5,Unique,North,35429,758,2025-01-25 20:00:00,Rejected
598,178964,6,2,CAGL+1,South,17455,617,2025-01-25 21:00:00,Approved
599,11015,2,5,Others,South,54005,618,2025-01-25 22:00:00,Rejected
600,71813,3,3,CAGL+2,East,59454,616,2025-01-25 23:00:00,Approved
601,37712,6,3,Unique,North,73421,598,2025-01-26 00:00:00,Rejected
602,110497,3,2,Others,South,78711,642,2025-01-26 01:00:00,Approved
603,252926,8,3,CAGL+2,West,58629,735,2025-01-26 02:00:00,Approved
604,122816,6,1,Unique,North,61702,587,2025-01-26 03:00:00,Rejected
605,138778,0,5,CAGL+1,West,35352,597,2025-01-26 04:00:00,Rejected
606,72292,0,4,Others,West,39126,579,2025-01-26 05:00:00,Rejected
607,295977,3,5,Unique,North,20897,651,2025-01-26 06:00:00,Rejected
608,145230,8,2,Unique,East,38391,664,2025-01-26 07:00:00,Approved
609,203752,3,3,Unique,South,23552,699,2025-01-26 08:00:00,Approved
610,292453,4,3,Unique,East,46217,719,2025-01-26 09:00:00,Rejected
611,279114,0,1,Unique,North,66453,739,2025-01-26 10:00:00,Rejected
612,161456,1,3,CAGL+1,West,13789,623,2025-01-26 11:00:00,Approved
613,290161,3,2,CAGL+1,West,10727,701,2025-01-26 12:00:00,Approved
614,115570,3,2,CAGL+1,West,78089,560,2025-01-26 13:00:00,Rejected
615,280846,9,4,CAGL+1,East,77280,662,2025-01-26 14:00:00,Rejected
616,10404,5,5,CAGL+2,East,29024,762,2025-01-26 15:00:00,Approved
617,188998,5,5,Others,West,32763,792,2025-01-26 16:00:00,Rejected
618,284907,7,5,CAGL+1,South,46207,556,2025-01-26 17:00:00,Rejected
619,159456,8,4,CAGL+2,North,41522,774,2025-01-26 18:00:00,Rejected
620,201172,0,4,Unique,East,43977,669,2025-01-26 19:00:00,Rejected
621,150932,0,4,CAGL+2,West,65088,571,2025-01-26 20:00:00,Rejected
622,245365,5,1,CAGL+1,West,44775,635,2025-01-26 21:00:00,Approved
623,60612,3,4,Others,North,12911,708,2025-01-26 22:00:00,Approved
624,295718,3,3,CAGL+2,East,42278,736,2025-01-26 23:00:00,Approved
625,295668,0,1,CAGL+2,South,44829,717,2025-01-27 00:00:00,Rejected
626,210244,8,3,Unique,East,70775,680,2025-01-27 01:00:00,Rejected
627,283060,2,5,CAGL+2,South,79377,779,2025-01-27 02:00:00,Rejected
628,14809,4,2,Unique,East,64534,638,2025-01-27 03:00:00,Approved
629,173273,9,5,CAGL+1,East,78322,591,2025-01-27 04:00:00,Rejected
630,194402,0,4,CAGL+2,South,20459,641,2025-01-27 05:00:00,Rejected
631,154528,7,2,CAGL+2,East,61084,566,2025-01-27 06:00:00,Rejected
632,48765,2,5,CAGL+1,West,77307,749,2025-01-27 07:00:00,Approved
633,31949,0,1,Unique,West,71894,553,2025-01-27 08:00:00,Rejected
634,211152,9,4,CAGL+2,East,45972,633,2025-01-27 09:00:00,Rejected
635,186615,5,5,CAGL+2,South,35652,685,2025-01-27 10:00:00,Rejected
636,102193,0,2,Unique,East,49182,701,2025-01-27 11:00:00,Approved
637,46187,2,3,CAGL+2,West,61937,590,2025-01-27 12:00:00,Rejected
638,148311,4,5,Others,West,45665,733,2025-01-27 13:00:00,Approved
639,286633,3,1,CAGL+1,West,13820,662,2025-01-27 14:00:00,Approved
640,199089,6,2,Unique,North,44004,639,2025-01-27 15:00:00,Approved
641,71877,5,5,Others,West,46561,705,2025-01-27 16:00:00,Approved
642,104074,2,3,Unique,East,29251,583,2025-01-27 17:00:00,Rejected
643,173121,7,4,CAGL+1,West,22451,621,2025-01-27 18:00:00,Rejected
644,47131,7,4,CAGL+1,West,21874,650,2025-01-27 19:00:00,Approved
645,125765,1,4,Others,South,25033,661,2025-01-27 20:00:00,Approved
646,116884,6,2,Others,East,36849,660,2025-01-27 21:00:00,Approved
647,135917,0,3,CAGL+2,West,34493,553,2025-01-27 22:00:00,Rejected
648,296429,1,3,Unique,North,46545,695,2025-01-27 23:00:00,Approved
649,183880,7,5,CAGL+1,West,54456,583,2025-01-28 00:00:00,Rejected
650,291342,0,4,CAGL+1,West,38495,677,2025-01-28 01:00:00,Rejected
651,25254,1,2,Unique,North,14507,705,2025-01-28 02:00:00,Approved
652,54238,0,4,CAGL+2,East,64523,787,2025-01-28 03:00:00,Approved
653,11252,4,4,Unique,East,40238,789,2025-01-28 04:00:00,Approved
654,91317,6,5,CAGL+1,West,23254,715,2025-01-28 05:00:00,Approved
655,88587,5,5,CAGL+1,South,31329,663,2025-01-28 06:00:00,Approved
656,16949,5,5,CAGL+2,West,36543,618,2025-01-28 07:00:00,Approved
657,248897,5,1,CAGL+1,East,61427,670,2025-01-28 08:00:00,Approved
658,214625,7,1,CAGL+1,South,11615,706,2025-01-28 09:00:00,Approved
659,148013,4,2,CAGL+1,North,22264,713,2025-01-28 10:00:00,Approved
660,35934,9,2,CAGL+1,West,69423,592,2025-01-28 11:00:00,Rejected
661,266434,6,5,Unique,North,66103,555,2025-01-28 12:00:00,Rejected
662,260875,2,3,Unique,North,74357,771,2025-01-28 13:00:00,Approved
663,80390,8,2,CAGL+2,West,56012,601,2025-01-28 14:00:00,Approved
664,193401,9,1,Unique,North,37465,772,2025-01-28 15:00:00,Approved
665,263490,2,1,Unique,West,14259,669,2025-01-28 16:00:00,Approved
666,53088,5,4,Others,East,42198,588,2025-01-28 17:00:00,Rejected
667,257940,2,5,Unique,East,33410,659,2025-01-28 18:00:00,Rejected
668,226464,0,3,Unique,South,43867,691,2025-01-28 19:00:00,Approved
669,228441,0,5,CAGL+1,South,19439,662,2025-01-28 20:00:00,Rejected
670,292107,2,1,CAGL+1,North,32078,594,2025-01-28 21:00:00,Rejected
671,135911,3,3,CAGL+1,South,12418,787,2025-01-28 22:00:00,Approved
672,233777,1,2,Unique,East,62884,767,2025-01-28 23:00:00,Approved
673,286532,8,4,CAGL+1,South,18211,639,2025-01-29 00:00:00,Rejected
674,15569,7,1,Unique,North,25374,722,2025-01-29 01:00:00,Rejected
675,79836,2,4,CAGL+2,South,33956,791,2025-01-29 02:00:00,Approved
676,114573,6,5,CAGL+1,East,20078,673,2025-01-29 03:00:00,Approved
677,268090,3,3,CAGL+2,South,75938,687,2025-01-29 04:00:00,Approved
678,153087,4,5,Unique,North,79255,684,2025-01-29 05:00:00,Rejected
679,55002,3,4,Unique,East,68133,565,2025-01-29 06:00:00,Rejected
680,257666,8,1,CAGL+2,West,53501,563,2025-01-29 07:00:00,Rejected
681,147326,6,4,CAGL+2,South,55387,654,2025-01-29 08:00:00,Rejected
